GeneID	Symbol	Name	Disease	Phenotype	Function
51411	BIN2	.	0	0	1
330	BIRC3	.	0	0	1
332	BIRC5	.	0	0	1
10904	BLCAP	.	0	1	1
641	BLM	.	0	0	1
642	BLMH	.	0	0	1
29760	BLNK	.	0	0	1
2647	BLOC1S1	.	1	0	1
388552	BLOC1S3	.	0	0	1
26258	BLOC1S6	.	0	0	1
644	BLVRA	.	0	0	1
645	BLVRB	.	0	0	1
8548	BLZF1	.	0	1	1
649	BMP1	.	0	0	1
27302	BMP10	.	1	1	1
9210	BMP15	.	0	1	1
650	BMP2	.	0	0	1
55589	BMP2K	.	0	0	1
651	BMP3	.	1	0	1
652	BMP4	.	1	1	1
654	BMP6	.	0	0	1
353500	BMP8A	.	0	0	1
656	BMP8B	.	0	0	1
168667	BMPER	.	1	0	1
657	BMPR1A	.	1	0	1
659	BMPR2	.	0	0	1
399761	BMS1P5	.	0	1	1
646	BNC1	.	0	0	1
54796	BNC2	.	0	0	1
662	BNIP1	.	0	0	1
664	BNIP3	.	0	0	1
665	BNIP3L	.	0	0	1
91272	BOD1	.	0	0	1
259282	BOD1L1	.	0	0	1
666	BOK	.	0	0	1
51027	BOLA1	.	0	0	1
552900	BOLA2	.	0	0	1
654483	BOLA2	.	0	0	1
388962	BOLA3	.	0	0	1
23246	BOP1	.	0	0	1
79866	BORA	.	0	0	1
54785	BORCS6	.	0	0	1
119032	BORCS7	.	0	0	1
669	BPGM	.	0	0	1
317716	BPIFA4P	.	0	0	1
92747	BPIFB1	.	0	0	1
10380	BPNT1	.	0	0	1
221927	BRAT1	.	0	0	1
672	BRCA1	.	0	0	1
675	BRCA2	.	0	0	1
79184	BRCC3	.	0	0	1
23774	BRD1	.	1	0	1
6046	BRD2	.	0	0	1
8019	BRD3	.	0	1	1
23476	BRD4	.	0	0	1
29117	BRD7	.	0	0	1
647076	BRD7P2	.	0	0	1
23629	BRD7P3	.	0	0	1
25798	BRI3	.	0	0	1
140707	BRI3BP	.	0	0	1
1620	BRINP1	.	0	0	1
83990	BRIP1	.	0	0	1
55299	BRIX1	.	0	0	1
84312	BRMS1L	.	0	0	1
54014	BRWD1	.	0	0	1
254065	BRWD3	.	0	0	1
55108	BSDC1	.	0	0	1
682	BSG	.	0	0	1
54836	BSPRY	.	0	0	1
683	BST1	.	0	0	1
684	BST2	.	0	0	1
9044	BTAF1	.	0	0	1
149478	BTBD19	.	0	0	1
55643	BTBD2	.	0	0	1
22903	BTBD3	.	0	0	1
90135	BTBD6	.	0	0	1
284697	BTBD8	.	0	0	1
114781	BTBD9	.	0	0	1
685	BTC	.	0	0	1
689	BTF3	.	0	0	1
694	BTG1	.	0	0	1
7832	BTG2	.	0	0	1
11120	BTN2A1	.	0	0	1
10385	BTN2A2	.	0	0	1
11118	BTN3A2	.	0	0	1
10384	BTN3A3	.	0	0	1
8945	BTRC	.	0	1	1
699	BUB1	.	0	0	1
701	BUB1B	.	0	0	1
9184	BUB3	.	0	0	1
84811	BUD13	.	0	1	1
114049	BUD23	.	0	0	1
8896	BUD31	.	0	0	1
11149	BVES	.	0	0	1
9689	BZW1	.	0	0	1
151579	BZW1P2	.	0	0	1
28969	BZW2	.	0	0	1
83938	C10orf11	.	0	0	1
64115	C10orf54	.	0	0	1
80007	C10orf88	.	0	0	1
64776	C11orf1	.	0	0	1
53838	C11orf24	.	0	0	1
91894	C11orf52	.	0	0	1
28970	C11orf54	.	0	0	1
55216	C11orf57	.	0	0	1
160140	C11orf65	.	0	0	1
51501	C11orf73	.	0	0	1
119710	C11orf74	.	0	0	1
399949	C11orf88	.	0	0	1
65998	C11orf95	.	0	0	1
91298	C12orf29	.	0	0	1
57102	C12orf4	.	0	0	1
121053	C12orf45	.	0	0	1
113246	C12orf57	.	0	0	1
91574	C12orf65	.	1	0	1
144577	C12orf66	.	0	0	1
728568	C12orf73	.	0	0	1
387882	C12orf75	.	0	0	1
400073	C12orf76	.	0	0	1
11161	C14orf1	.	0	0	1
55017	C14orf119	.	0	0	1
56967	C14orf132	.	0	0	1
84520	C14orf142	.	0	0	1
122525	C14orf28	.	0	0	1
283643	C14orf80	.	0	0	1
123207	C15orf40	.	0	0	1
90416	C15orf57	.	0	0	1
145853	C15orf61	.	0	0	1
145788	C15orf65	.	0	0	1
84326	C16orf13	.	0	0	1
123775	C16orf46	.	0	0	1
730094	C16orf52	.	0	0	1
64755	C16orf58	.	0	0	1
29035	C16orf72	.	0	0	1
388272	C16orf87	.	0	0	1
146556	C16orf89	.	0	0	1
284083	C17orf47	.	0	0	1
284018	C17orf58	.	0	0	1
64149	C17orf75	.	0	0	1
284184	C17orf89	.	0	0	1
400566	C17orf97	.	0	0	1
83608	C18orf21	.	0	0	1
147339	C18orf25	.	0	0	1
497661	C18orf32	.	0	0	1
84798	C19orf48	.	0	0	1
28974	C19orf53	.	0	0	1
284325	C19orf54	.	0	0	1
55049	C19orf60	.	1	0	1
374920	C19orf68	.	0	0	1
10438	C1D	.	0	0	1
29071	C1GALT1C1	.	0	0	1
55732	C1orf112	.	0	0	1
79762	C1orf115	.	0	0	1
54987	C1orf123	.	0	0	1
128061	C1orf131	.	0	0	1
93190	C1orf158	.	0	0	1
339448	C1orf174	.	0	0	1
388701	C1orf189	.	0	0	1
127003	C1orf194	.	0	0	1
84886	C1orf198	.	0	0	1
81563	C1orf21	.	0	0	1
127703	C1orf216	.	0	0	1
25912	C1orf43	.	0	0	1
79078	C1orf50	.	0	0	1
79630	C1orf54	.	0	0	1
10485	C1orf61	.	0	0	1
127795	C1orf87	.	0	0	1
712	C1QA	.	0	0	1
713	C1QB	.	0	0	1
708	C1QBP	.	0	0	1
114897	C1QTNF1	.	0	0	1
114898	C1QTNF2	.	1	0	1
114899	C1QTNF3	.	0	0	1
114902	C1QTNF5	.	0	0	1
114905	C1QTNF7	.	0	0	1
542767	C1QTNF9B-AS1	.	0	0	1
715	C1R	.	0	0	1
51279	C1RL	.	0	0	1
283314	C1RL-AS1	.	0	0	1
716	C1S	.	0	0	1
25943	C20orf194	.	0	0	1
54976	C20orf27	.	0	0	1
128602	C20orf85	.	0	0	1
140680	C20orf96	.	0	0	1
755	C21orf2	.	0	0	1
128977	C22orf39	.	0	0	1
25966	C2CD2	.	0	0	1
9847	C2CD5	.	0	0	1
29798	C2orf27A	.	0	0	1
388969	C2orf68	.	0	0	1
205327	C2orf69	.	0	0	1
257407	C2orf72	.	0	0	1
339804	C2orf74	.	0	0	1
130355	C2orf76	.	0	0	1
389073	C2orf80	.	1	0	1
718	C3	.	0	0	1
57415	C3orf14	.	0	0	1
80111	C3orf36	.	0	0	1
285237	C3orf38	.	0	0	1
375341	C3orf62	.	0	0	1
285382	C3orf70	.	0	0	1
720	C4A	.	0	0	1
721	C4B	.	0	0	1
722	C4BPA	.	0	0	1
401152	C4orf3	.	0	0	1
132720	C4orf32	.	0	0	1
201725	C4orf46	.	0	0	1
441054	C4orf47	.	0	0	1
728	C5AR1	.	0	0	1
55322	C5orf22	.	0	0	1
134553	C5orf24	.	0	0	1
90355	C5orf30	.	0	0	1
375444	C5orf34	.	0	0	1
389336	C5orf46	.	0	0	1
285636	C5orf51	.	1	0	1
441108	C5orf56	.	0	0	1
729	C6	.	0	0	1
221491	C6orf1	.	0	0	1
168090	C6orf118	.	0	0	1
387263	C6orf120	.	0	0	1
647024	C6orf132	.	0	0	1
154313	C6orf165	.	0	0	1
51250	C6orf203	.	0	0	1
57827	C6orf47	.	0	0	1
50854	C6orf48	.	0	0	1
57052	C6orf50	.	0	0	1
81688	C6orf62	.	0	0	1
221477	C6orf89	.	0	0	1
730	C7	.	0	0	1
136895	C7orf31	.	0	0	1
84310	C7orf50	.	0	0	1
154791	C7orf55	.	0	0	1
647087	C7orf73	.	0	0	1
733	C8G	.	0	1	1
157657	C8orf37	.	0	0	1
157773	C8orf48	.	0	0	1
606553	C8orf49	.	0	0	1
401466	C8orf59	.	0	0	1
84933	C8orf76	.	0	0	1
414919	C8orf82	.	0	0	1
735	C9	.	0	0	1
138162	C9orf116	.	0	0	1
138724	C9orf131	.	0	0	1
138255	C9orf135	.	0	0	1
401546	C9orf152	.	0	0	1
79095	C9orf16	.	0	0	1
55071	C9orf40	.	0	0	1
203228	C9orf72	.	0	0	1
138241	C9orf85	.	0	0	1
770	CA11	.	0	0	1
771	CA12	.	0	0	1
377677	CA13	.	0	0	1
760	CA2	.	0	0	1
761	CA3	.	0	1	1
762	CA4	.	0	0	1
11238	CA5B	.	0	0	1
340591	CA5BP1	.	0	0	1
767	CA8	.	0	0	1
51719	CAB39	.	0	0	1
81617	CAB39L	.	0	0	1
219621	CABCOCO1	.	0	0	1
23523	CABIN1	.	0	0	1
57685	CACHD1	.	0	0	1
775	CACNA1C	.	0	0	1
776	CACNA1D	.	0	0	1
777	CACNA1E	.	0	1	1
8913	CACNA1G	.	0	0	1
781	CACNA2D1	.	0	0	1
784	CACNB3	.	0	0	1
59285	CACNG6	.	0	0	1
59283	CACNG8	.	0	0	1
143384	CACUL1	.	0	0	1
27101	CACYBP	.	0	0	1
790	CAD	.	0	0	1
23705	CADM1	.	0	0	1
93664	CADPS2	.	0	0	1
794	CALB2	.	1	0	1
796	CALCA	.	0	0	1
57658	CALCOCO1	.	0	0	1
10241	CALCOCO2	.	0	0	1
10203	CALCRL	.	0	0	1
800	CALD1	.	0	0	1
51063	CALHM2	.	0	0	1
254228	CALHM5	.	0	0	1
805	CALM2	.	0	0	1
808	CALM3	.	0	0	1
91860	CALML4	.	0	0	1
811	CALR	.	0	0	1
813	CALU	.	0	0	1
8536	CAMK1	.	0	0	1
57118	CAMK1D	.	1	0	1
817	CAMK2D	.	0	0	1
55450	CAMK2N1	.	0	0	1
10645	CAMKK2	.	0	0	1
79823	CAMKMT	.	0	0	1
819	CAMLG	.	0	0	1
157922	CAMSAP1	.	0	0	1
23271	CAMSAP2	.	0	0	1
57662	CAMSAP3	.	0	0	1
23261	CAMTA1	.	0	0	1
55832	CAND1	.	0	0	1
23066	CAND2	.	0	0	1
821	CANX	.	1	0	1
10487	CAP1	.	0	0	1
10486	CAP2	.	0	0	1
822	CAPG	.	1	0	1
11132	CAPN10	.	0	1	1
6650	CAPN15	.	0	0	1
825	CAPN3	.	1	0	1
726	CAPN5	.	0	0	1
826	CAPNS1	.	0	0	1
4076	CAPRIN1	.	0	0	1
65981	CAPRIN2	.	0	0	1
828	CAPS	.	0	0	1
84698	CAPS2	.	0	0	1
829	CAPZA1	.	0	0	1
832	CAPZB	.	0	0	1
29775	CARD10	.	0	0	1
114769	CARD16	.	0	0	1
84270	CARD19	.	0	0	1
23589	CARHSP1	.	0	0	1
55739	CARKD	.	0	0	1
10498	CARM1	.	0	0	1
9607	CARTPT	.	0	0	1
55259	CASC1	.	0	0	1
399726	CASC10	.	0	0	1
401237	CASC15	.	0	0	1
57082	CASC5	.	0	0	1
64921	CASD1	.	0	0	1
8573	CASK	.	0	0	1
834	CASP1	.	0	0	1
197350	CASP16P	.	0	0	1
835	CASP2	.	0	0	1
837	CASP4	.	0	0	1
839	CASP6	.	0	0	1
841	CASP8	.	1	0	1
842	CASP9	.	1	0	1
846	CASR	.	0	0	1
57091	CASS4	.	0	0	1
831	CAST	.	0	1	1
54897	CASZ1	.	1	1	1
857	CAV1	.	0	0	1
858	CAV2	.	0	0	1
8436	CAVIN2	.	0	0	1
255057	CBARP	.	1	0	1
9139	CBFA2T2	.	0	0	1
865	CBFB	.	0	0	1
868	CBLB	.	0	0	1
79872	CBLL1	.	0	0	1
869	CBLN1	.	0	0	1
147381	CBLN2	.	0	0	1
643866	CBLN3	.	0	0	1
140689	CBLN4	.	0	0	1
873	CBR1	.	1	0	1
875	CBS	.	0	0	1
55871	CBWD1	.	0	0	1
10951	CBX1	.	0	0	1
11335	CBX3	.	0	0	1
23468	CBX5	.	0	0	1
23466	CBX6	.	0	0	1
23492	CBX7	.	0	0	1
54862	CC2D1A	.	0	1	1
57545	CC2D2A	.	0	0	1
55749	CCAR1	.	0	0	1
57805	CCAR2	.	0	1	1
147372	CCBE1	.	0	0	1
388389	CCDC103	.	0	0	1
29070	CCDC113	.	0	0	1
84317	CCDC115	.	0	0	1
79635	CCDC121	.	0	0	1
160857	CCDC122	.	0	0	1
81576	CCDC130	.	0	0	1
64770	CCDC14	.	0	1	1
285025	CCDC141	.	0	0	1
9720	CCDC144A	.	0	0	1
284047	CCDC144B	.	0	0	1
80071	CCDC15	.	0	0	1
284992	CCDC150	.	0	0	1
100129792	CCDC152	.	0	0	1
339965	CCDC158	.	0	0	1
154467	CCDC167	.	0	0	1
203238	CCDC171	.	0	0	1
129881	CCDC173	.	0	0	1
51244	CCDC174	.	0	0	1
343099	CCDC18	.	0	0	1
100131564	CCDC18-AS1	.	0	0	1
399693	CCDC187	.	0	0	1
57577	CCDC191	.	0	0	1
55195	CCDC198	.	0	0	1
25901	CCDC28A	.	0	0	1
83643	CCDC3	.	0	0	1
80125	CCDC33	.	0	0	1
91057	CCDC34	.	0	0	1
387885	CCDC42B	.	0	0	1
124808	CCDC43	.	0	0	1
57003	CCDC47	.	0	0	1
152137	CCDC50	.	0	0	1
79714	CCDC51	.	0	0	1
51019	CCDC53	.	0	0	1
131076	CCDC58	.	0	0	1
29080	CCDC59	.	0	0	1
8030	CCDC6	.	0	0	1
26112	CCDC69	.	0	0	1
493860	CCDC73	.	0	0	1
90557	CCDC74A	.	0	0	1
91409	CCDC74B	.	0	0	1
84318	CCDC77	.	0	0	1
83987	CCDC8	.	0	0	1
151887	CCDC80	.	0	0	1
60494	CCDC81	.	0	0	1
79780	CCDC82	.	0	0	1
338657	CCDC84	.	0	0	1
114800	CCDC85A	.	0	0	1
11007	CCDC85B	.	0	0	1
317762	CCDC85C	.	0	0	1
55704	CCDC88A	.	0	0	1
440193	CCDC88C	.	0	0	1
60492	CCDC90B	.	1	0	1
55297	CCDC91	.	0	0	1
54520	CCDC93	.	0	0	1
55702	CCDC94	.	1	0	1
885	CCK	.	0	0	1
887	CCKBR	.	0	0	1
6362	CCL18	.	1	0	1
6347	CCL2	.	0	0	1
6364	CCL20	.	0	0	1
6348	CCL3	.	0	0	1
6351	CCL4	.	0	0	1
6352	CCL5	.	0	0	1
6355	CCL8	.	0	0	1
83605	CCM2	.	1	0	1
3491	CCN1	.	0	0	1
8900	CCNA1	.	0	0	1
890	CCNA2	.	1	0	1
891	CCNB1	.	0	0	1
57820	CCNB1IP1	.	0	0	1
9133	CCNB2	.	1	0	1
894	CCND2	.	0	0	1
896	CCND3	.	1	0	1
9134	CCNE2	.	0	0	1
899	CCNF	.	0	0	1
900	CCNG1	.	0	0	1
901	CCNG2	.	0	0	1
10983	CCNI	.	0	0	1
57018	CCNL1	.	0	0	1
81669	CCNL2	.	0	0	1
904	CCNT1	.	0	0	1
905	CCNT2	.	0	0	1
151195	CCNYL1	.	0	0	1
414194	CCNYL2	.	0	0	1
9738	CCP110	.	0	0	1
9236	CCPG1	.	0	0	1
9973	CCS	.	0	0	1
10576	CCT2	.	0	0	1
7203	CCT3	.	0	0	1
908	CCT6A	.	0	0	1
10693	CCT6B	.	0	0	1
643253	CCT6P1	.	0	0	1
643180	CCT6P3	.	0	0	1
10574	CCT7	.	0	0	1
10694	CCT8	.	0	0	1
929	CD14	.	0	0	1
977	CD151	.	0	0	1
9332	CD163	.	0	0	1
283316	CD163L1	.	0	0	1
8763	CD164	.	0	0	1
57126	CD177	.	0	0	1
912	CD1D	.	0	0	1
4345	CD200	.	0	0	1
30835	CD209	.	1	0	1
100133941	CD24	.	0	0	1
51744	CD244	.	0	0	1
57124	CD248	.	0	0	1
939	CD27	.	0	0	1
80381	CD276	.	0	0	1
940	CD28	.	0	0	1
10421	CD2BP2	.	0	0	1
9936	CD302	.	0	0	1
51293	CD320	.	0	0	1
945	CD33	.	1	0	1
948	CD36	.	0	0	1
10849	CD3EAP	.	0	0	1
920	CD4	.	0	0	1
959	CD40LG	.	1	0	1
960	CD44	.	0	0	1
4179	CD46	.	0	0	1
961	CD47	.	0	0	1
962	CD48	.	0	0	1
963	CD53	.	0	0	1
1604	CD55	.	0	0	1
965	CD58	.	0	0	1
922	CD5L	.	0	0	1
923	CD6	.	1	0	1
968	CD68	.	0	0	1
972	CD74	.	0	0	1
975	CD81	.	0	0	1
9308	CD83	.	0	0	1
928	CD9	.	0	0	1
22918	CD93	.	0	0	1
976	CD97	.	0	0	1
4267	CD99	.	0	0	1
81602	CDADC1	.	0	0	1
146059	CDAN1	.	0	0	1
8872	CDC123	.	0	0	1
8556	CDC14A	.	0	0	1
8555	CDC14B	.	0	0	1
991	CDC20	.	0	0	1
8697	CDC23	.	0	0	1
993	CDC25A	.	0	0	1
994	CDC25B	.	0	0	1
995	CDC25C	.	0	0	1
996	CDC27	.	0	0	1
997	CDC34	.	0	0	1
11140	CDC37	.	0	0	1
998	CDC42	.	0	0	1
8476	CDC42BPA	.	0	0	1
9578	CDC42BPB	.	0	0	1
10602	CDC42EP3	.	0	0	1
56882	CDC42SE1	.	0	0	1
56990	CDC42SE2	.	0	0	1
8318	CDC45	.	0	0	1
988	CDC5L	.	1	0	1
990	CDC6	.	0	0	1
8317	CDC7	.	0	0	1
157313	CDCA2	.	0	0	1
83461	CDCA3	.	0	0	1
55038	CDCA4	.	0	0	1
113130	CDCA5	.	0	0	1
83879	CDCA7	.	0	0	1
55536	CDCA7L	.	0	0	1
55143	CDCA8	.	0	0	1
1009	CDH11	.	0	0	1
1010	CDH12	.	0	0	1
1012	CDH13	.	1	0	1
1013	CDH15	.	0	0	1
1015	CDH17	.	0	0	1
1000	CDH2	.	0	0	1
28316	CDH20	.	0	0	1
64405	CDH22	.	0	0	1
1002	CDH4	.	0	0	1
1003	CDH5	.	0	0	1
1004	CDH6	.	0	0	1
54825	CDHR2	.	0	0	1
222256	CDHR3	.	0	0	1
983	CDK1	.	0	0	1
8558	CDK10	.	0	0	1
728642	CDK11A	.	0	0	1
984	CDK11B	.	0	0	1
51755	CDK12	.	0	0	1
8621	CDK13	.	0	0	1
5218	CDK14	.	0	0	1
5127	CDK16	.	0	0	1
23097	CDK19	.	1	0	1
1017	CDK2	.	0	0	1
8099	CDK2AP1	.	0	0	1
10263	CDK2AP2	.	0	0	1
1018	CDK3	.	0	0	1
1019	CDK4	.	0	1	1
1020	CDK5	.	0	0	1
55755	CDK5RAP2	.	0	0	1
80279	CDK5RAP3	.	0	0	1
1021	CDK6	.	0	0	1
1022	CDK7	.	0	0	1
1024	CDK8	.	1	0	1
54901	CDKAL1	.	1	1	1
1026	CDKN1A	.	1	1	1
1027	CDKN1B	.	0	0	1
1028	CDKN1C	.	0	0	1
55602	CDKN2AIP	.	0	0	1
91368	CDKN2AIPNL	.	0	1	1
1030	CDKN2B	.	0	1	1
1031	CDKN2C	.	0	0	1
1033	CDKN3	.	0	0	1
1036	CDO1	.	0	0	1
284040	CDRT4	.	0	0	1
1040	CDS1	.	0	0	1
8760	CDS2	.	0	0	1
81620	CDT1	.	1	0	1
1045	CDX2	.	0	0	1
9425	CDYL	.	0	0	1
90273	CEACAM21	.	0	0	1
1089	CEACAM4	.	0	0	1
1087	CEACAM7	.	0	0	1
1051	CEBPB	.	0	0	1
1052	CEBPD	.	0	0	1
1054	CEBPG	.	0	0	1
10153	CEBPZ	.	0	0	1
100130418	CECR7	.	0	1	1
1056	CEL	.	0	0	1
63036	CELA2A	.	0	0	1
51032	CELA2B	.	0	0	1
10659	CELF2	.	0	0	1
1951	CELSR3	.	0	0	1
57214	CEMIP	.	0	0	1
1058	CENPA	.	0	0	1
1059	CENPB	.	0	0	1
92806	CENPBD1	.	0	0	1
65996	CENPBD1P1	.	0	0	1
1060	CENPC	.	0	0	1
1062	CENPE	.	0	0	1
1063	CENPF	.	0	0	1
64946	CENPH	.	0	0	1
2491	CENPI	.	0	0	1
55835	CENPJ	.	0	0	1
64105	CENPK	.	0	0	1
91687	CENPL	.	0	0	1
79019	CENPM	.	0	0	1
55839	CENPN	.	0	0	1
79172	CENPO	.	0	0	1
55166	CENPQ	.	0	0	1
79682	CENPU	.	0	0	1
201161	CENPV	.	0	0	1
387103	CENPW	.	0	0	1
9731	CEP104	.	0	0	1
153241	CEP120	.	0	0	1
57562	CEP126	.	0	0	1
145508	CEP128	.	0	0	1
9662	CEP135	.	0	0	1
22995	CEP152	.	0	0	1
22832	CEP162	.	0	0	1
9859	CEP170	.	0	1	1
84984	CEP19	.	0	0	1
55125	CEP192	.	0	0	1
95681	CEP41	.	0	0	1
80817	CEP44	.	1	0	1
55165	CEP55	.	0	0	1
9702	CEP57	.	0	0	1
285753	CEP57L1	.	0	0	1
80321	CEP70	.	0	0	1
84131	CEP78	.	0	0	1
51134	CEP83	.	0	0	1
64793	CEP85	.	0	0	1
84902	CEP89	.	0	0	1
10390	CEPT1	.	0	1	1
375298	CERKL	.	0	0	1
79603	CERS4	.	0	0	1
91012	CERS5	.	0	0	1
253782	CERS6	.	0	0	1
1066	CES1	.	0	0	1
51716	CES1P1	.	0	0	1
23491	CES3	.	0	0	1
1070	CETN3	.	0	0	1
257177	CFAP126	.	0	0	1
286207	CFAP157	.	0	0	1
161502	CFAP161	.	0	0	1
85016	CFAP300	.	0	0	1
112942	CFAP36	.	0	0	1
25790	CFAP45	.	0	0	1
54777	CFAP46	.	0	0	1
286464	CFAP47	.	0	0	1
146845	CFAP52	.	0	0	1
144535	CFAP54	.	0	0	1
26074	CFAP61	.	0	0	1
629	CFB	.	0	0	1
10428	CFDP1	.	0	0	1
3075	CFH	.	0	0	1
3078	CFHR1	.	0	0	1
3426	CFI	.	0	0	1
1072	CFL1	.	0	0	1
8837	CFLAR	.	0	0	1
5199	CFP	.	1	0	1
1080	CFTR	.	1	0	1
1081	CGA	.	1	0	1
93659	CGB5	.	0	0	1
94027	CGB7	.	0	0	1
158960	CH17-340M24.3	.	0	0	1
9023	CH25H	.	0	0	1
79094	CHAC1	.	0	0	1
494143	CHAC2	.	0	0	1
10036	CHAF1A	.	0	0	1
8208	CHAF1B	.	0	0	1
283489	CHAMP1	.	0	0	1
118487	CHCHD1	.	0	0	1
400916	CHCHD10	.	0	0	1
51142	CHCHD2	.	0	0	1
645317	CHCHD2P6	.	0	0	1
54927	CHCHD3	.	0	0	1
84269	CHCHD5	.	0	0	1
79145	CHCHD7	.	0	0	1
1105	CHD1	.	0	0	1
9557	CHD1L	.	0	0	1
1106	CHD2	.	0	0	1
1107	CHD3	.	0	0	1
1108	CHD4	.	0	1	1
55636	CHD7	.	0	1	1
57680	CHD8	.	0	0	1
80205	CHD9	.	0	0	1
1111	CHEK1	.	0	0	1
10523	CHERP	.	0	0	1
1113	CHGA	.	0	0	1
1114	CHGB	.	0	0	1
1116	CHI3L1	.	0	0	1
53344	CHIC1	.	0	0	1
66005	CHID1	.	0	0	1
1118	CHIT1	.	0	0	1
1119	CHKA	.	0	0	1
1120	CHKB	.	0	0	1
10752	CHL1	.	1	0	1
1121	CHM	.	0	0	1
1122	CHML	.	0	0	1
27243	CHMP2A	.	0	0	1
128866	CHMP4B	.	0	0	1
51510	CHMP5	.	0	0	1
1123	CHN1	.	0	0	1
140578	CHODL	.	0	0	1
26973	CHORDC1	.	0	0	1
11261	CHP1	.	1	0	1
56994	CHPT1	.	0	0	1
54108	CHRAC1	.	0	0	1
89832	CHRFAM7A	.	0	0	1
1129	CHRM2	.	0	0	1
1131	CHRM3	.	0	0	1
1136	CHRNA3	.	0	0	1
1138	CHRNA5	.	0	0	1
1139	CHRNA7	.	0	0	1
1140	CHRNB1	.	0	0	1
50515	CHST11	.	0	0	1
51363	CHST15	.	0	0	1
9435	CHST2	.	1	0	1
9469	CHST3	.	0	0	1
10164	CHST4	.	0	0	1
23563	CHST5	.	0	0	1
4166	CHST6	.	0	0	1
56548	CHST7	.	0	0	1
22856	CHSY1	.	0	0	1
337876	CHSY3	.	0	0	1
63922	CHTF18	.	0	0	1
54921	CHTF8	.	0	0	1
91612	CHURC1	.	0	0	1
100529261	CHURC1-FNTB	.	0	0	1
9391	CIAO1	.	0	0	1
51647	CIAO2B	.	1	0	1
10519	CIB1	.	0	0	1
130106	CIB4	.	0	0	1
23152	CIC	.	0	0	1
8483	CILP	.	0	0	1
85457	CIPC	.	0	0	1
1153	CIRBP	.	0	0	1
55847	CISD1	.	0	1	1
493856	CISD2	.	0	0	1
11113	CIT	.	0	0	1
4435	CITED1	.	0	0	1
10370	CITED2	.	0	0	1
163732	CITED4	.	0	0	1
25792	CIZ1	.	0	0	1
26586	CKAP2	.	0	1	1
150468	CKAP2L	.	0	0	1
9793	CKAP5	.	0	0	1
1152	CKB	.	0	0	1
51192	CKLF	.	0	0	1
548596	CKMT1A	.	0	0	1
1160	CKMT2	.	0	0	1
1163	CKS1B	.	1	0	1
1164	CKS2	.	0	0	1
23122	CLASP2	.	0	0	1
22802	CLCA4	.	0	0	1
23529	CLCF1	.	0	0	1
1182	CLCN3	.	0	0	1
1183	CLCN4	.	0	0	1
1184	CLCN5	.	0	0	1
1185	CLCN6	.	0	0	1
1186	CLCN7	.	0	0	1
1187	CLCNKA	.	0	1	1
1188	CLCNKB	.	0	1	1
9076	CLDN1	.	0	0	1
9071	CLDN10	.	0	0	1
5010	CLDN11	.	0	0	1
1365	CLDN3	.	1	0	1
1364	CLDN4	.	0	0	1
56650	CLDND1	.	0	0	1
9976	CLEC2B	.	0	0	1
7123	CLEC3B	.	0	0	1
50856	CLEC4A	.	0	0	1
338339	CLEC4D	.	0	0	1
26253	CLEC4E	.	0	0	1
64581	CLEC7A	.	0	0	1
160365	CLECL1	.	0	0	1
1047	CLGN	.	0	0	1
130162	CLHC1	.	0	0	1
1192	CLIC1	.	0	0	1
9022	CLIC3	.	0	0	1
25932	CLIC4	.	0	0	1
53405	CLIC5	.	0	0	1
54102	CLIC6	.	0	0	1
6249	CLIP1	.	1	1	1
7461	CLIP2	.	0	0	1
79745	CLIP4	.	0	0	1
1196	CLK2	.	0	0	1
57396	CLK4	.	0	0	1
1201	CLN3	.	0	0	1
1203	CLN5	.	0	0	1
54982	CLN6	.	0	0	1
9575	CLOCK	.	0	1	1
8192	CLPP	.	0	0	1
1209	CLPTM1	.	0	0	1
81037	CLPTM1L	.	0	0	1
10845	CLPX	.	0	0	1
63967	CLSPN	.	0	0	1
22883	CLSTN1	.	0	0	1
64084	CLSTN2	.	0	0	1
1211	CLTA	.	0	0	1
1213	CLTC	.	0	0	1
8218	CLTCL1	.	0	0	1
1191	CLU	.	0	0	1
23059	CLUAP1	.	0	0	1
27098	CLUL1	.	0	0	1
171425	CLYBL	.	0	0	1
8418	CMAHP	.	0	0	1
55907	CMAS	.	0	0	1
152100	CMC1	.	0	0	1
100272147	CMC4	.	0	0	1
80790	CMIP	.	0	0	1
51727	CMPK1	.	0	0	1
129607	CMPK2	.	0	0	1
84319	CMSS1	.	0	0	1
123920	CMTM3	.	0	0	1
152189	CMTM8	.	1	0	1
55783	CMTR2	.	0	0	1
202333	CMYA5	.	0	0	1
168975	CNBD1	.	0	0	1
55748	CNDP2	.	0	0	1
255919	CNEP1R1	.	0	1	1
1259	CNGA1	.	0	0	1
10175	CNIH1	.	0	0	1
29097	CNIH4	.	0	0	1
154043	CNKSR3	.	0	0	1
1264	CNN1	.	0	0	1
1266	CNN3	.	0	0	1
54805	CNNM2	.	0	1	1
23019	CNOT1	.	0	1	1
4848	CNOT2	.	0	0	1
4849	CNOT3	.	0	0	1
4850	CNOT4	.	0	0	1
57472	CNOT6	.	0	0	1
29883	CNOT7	.	0	0	1
10330	CNPY2	.	0	0	1
10695	CNPY3	.	1	0	1
1268	CNR1	.	0	0	1
25927	CNRIP1	.	0	0	1
163882	CNST	.	0	0	1
1272	CNTN1	.	0	0	1
